region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,41,32,25,22,51
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,35,27,20,20,49
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,39,30,25,16,51
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,46,35,31,27,62
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,54,42,23,25,73
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,41,32,17,22,52
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,52,40,43,22,73
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,49,38,29,19,69
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,50,39,38,21,83
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,54,42,34,29,68
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,32,25,17,16,44
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,36,27,26,20,43
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,42,32,19,19,61
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,48,37,31,27,80
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,44,33,19,22,51
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,45,35,36,19,69
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,40,30,27,15,50
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,52,40,23,22,68
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,39,30,29,20,59
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,42,32,23,62,54
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,34,27,17,13,52
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,51,40,32,24,24
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,41,31,27,22,62
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,33,26,22,15,21
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,33,26,21,16,49
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,55,42,27,29,80
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,41,32,33,19,59
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,51,39,37,28,70
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,54,42,35,23,76
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,43,33,23,22,57
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,46,36,35,30,70
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,34,27,13,16,47
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,36,28,22,19,59
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,50,38,34,80,73
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,43,34,30,26,60
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,48,37,33,32,60
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,55,43,40,28,76
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,44,34,33,27,52
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,43,33,25,24,53
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,45,35,22,25,61
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,48,37,39,26,75
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,39,31,21,17,57
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,55,43,39,25,70
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,47,37,20,25,75
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,46,36,36,18,66
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,47,36,31,20,60
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,54,42,38,32,66
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,41,32,29,22,70
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,39,30,28,54,61
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,34,27,24,16,45
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,40,31,23,21,48
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,50,38,34,21,76
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,34,27,24,21,44
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,49,37,25,22,70
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,55,43,35,24,79
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,37,28,23,22,53
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,35,27,26,16,42
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,33,26,13,23,43
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,52,40,35,20,24
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,46,36,31,17,62
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,43,34,27,24,47
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,41,31,30,21,56
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,39,31,20,17,55
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,46,36,22,22,64
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,52,39,24,22,65
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,34,27,15,18,47
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,55,43,25,28,81
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,36,28,15,11,59
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,34,26,26,16,45
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,53,41,25,30,72
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,45,34,19,28,58
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,48,36,34,26,65
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,37,29,25,22,63
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,49,37,28,27,81
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,44,33,21,25,60
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,55,42,25,25,81
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,54,42,39,37,70
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,45,35,32,22,62
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,34,27,24,20,39
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,33,26,13,24,56
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,44,34,22,22,60
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,47,36,25,27,62
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,42,33,23,20,47
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,53,41,41,24,79
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,35,27,15,20,51
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,FALSE,55,42,32,31,87
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,62,47,23,34,82
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,53,40,40,28,78
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,68,52,49,32,97
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,55,42,43,24,76
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,77,60,53,44,111
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,61,46,26,24,93
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,84,64,64,39,102
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,56,44,29,28,28
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,56,43,33,27,77
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,61,48,28,24,83
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,87,66,69,52,130
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,70,53,48,31,93
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,52,40,25,25,72
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,54,42,39,28,79
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,72,55,42,34,41
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,97,73,72,52,134
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,88,67,41,46,120
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,75,58,58,37,106
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,52,40,41,26,59
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,72,54,55,29,90
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,65,50,40,36,84
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,82,62,58,38,139
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,74,57,57,35,103
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,74,56,44,23,91
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,75,57,42,38,97
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,71,55,33,29,33
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,53,40,40,32,63
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,94,72,44,58,117
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,50,38,38,25,66
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,69,53,43,30,93
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,60,46,27,29,39
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,54,41,43,23,79
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,72,55,34,42,97
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,81,61,66,49,105
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,94,71,64,51,118
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,66,51,27,24,98
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,91,69,54,50,130
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,63,48,32,25,84
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,72,54,43,37,97
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,56,43,45,28,76
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,88,67,58,44,47
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,81,62,39,37,104
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,52,40,27,18,70
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,70,53,33,30,94
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,68,52,27,38,92
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,83,63,57,42,125
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,81,62,38,39,119
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,69,52,53,35,103
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,64,49,28,25,31
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,61,47,49,31,96
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,82,62,47,39,116
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,92,71,68,48,135
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,90,68,61,46,122
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,68,52,49,33,97
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,53,41,38,27,97
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,89,68,58,42,127
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,52,40,25,33,22
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,54,42,31,27,65
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,80,61,58,42,101
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,64,50,24,29,93
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,58,44,24,33,69
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,68,52,48,32,104
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,91,69,43,49,118
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,66,50,35,27,103
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,49,38,32,19,68
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,93,71,74,47,128
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,95,73,40,44,148
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,73,56,36,39,99
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,71,55,47,38,96
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,78,60,33,40,39
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,93,70,49,49,135
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,57,44,42,33,66
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,87,66,42,43,117
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,60,46,40,31,80
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,77,59,40,38,42
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,90,69,70,50,132
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,55,42,33,25,65
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,92,70,66,53,131
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,71,54,51,37,88
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,92,70,71,40,117
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,61,46,38,30,77
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,53,41,37,22,89
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,51,39,21,25,18
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,97,73,49,47,139
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,72,56,38,38,106
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,90,68,47,39,107
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,69,52,33,37,116
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,73,55,58,37,95
Ria Formosa,summer,1,Afruca farensis,male,adult,FALSE,58,45,38,28,96
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,16,12,6,9,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,16,14,6,9,8
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,15,12,6,14,10
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,10,8,4,5,5
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,7,9,6
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,11,9,5,8,3
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,15,13,6,10,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,4,11,8
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,5,8,8
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,11,9,4,7,6
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,14,11,5,11,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,14,12,8,6,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,17,13,8,12,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,16,11,8,9,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,TRUE,10,8,5,6,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,11,9,4,2,6
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,15,11,6,7,8
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,9,4,6,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,15,13,4,12,13
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,16,12,7,11,13
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,15,11,7,11,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,7,11,6
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,TRUE,11,8,4,7,5
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,11,9,4,6,4
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,17,14,7,8,11
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,10,8,5,6,6
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,17,13,7,10,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,15,12,7,10,5
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,12,9,5,8,4
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,11,9,4,5,5
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,14,11,6,6,9
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,11,12,6,8,7
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,13,9,5,6,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,5,10,5
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,11,6,11,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,14,12,7,17,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,5,7,10
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,15,12,7,10,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,16,12,4,10,8
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,15,11,6,7,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,17,14,8,3,3
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,16,12,7,11,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,12,11,4,7,6
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,16,12,7,8,13
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,TRUE,17,13,5,8,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,11,8,3,5,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,14,12,7,10,8
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,12,11,5,3,5
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,6,10,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,17,13,10,8,9
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,FALSE,14,11,7,14,12
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,11,8,5,6,7
Ria Formosa,summer,1,Uca olhanensis,female,juvenile,TRUE,15,12,5,11,10
Ria Formosa,summer,1,Uca olhanensis,NA,juvenile,FALSE,16,12,6,7,10
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,19,7,15,13
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,19,15,9,7,13
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,18,9,17,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,8,12,9
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,16,10,16,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,15,13,6,9,14
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,12,6,8,19
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,7,15,13
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,14,7,13,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,13,9,16,12
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,19,14,9,10,11
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,15,7,15,9
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,13,5,12,10
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,18,8,15,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,12,6,8,9
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,24,18,13,14,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,17,8,12,9
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,16,9,10,14
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,TRUE,24,18,12,11,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,TRUE,21,16,9,12,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,15,12,5,7,10
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,10,13,11
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,17,7,16,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,15,11,7,10,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,9,14,11
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,19,15,8,9,10
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,8,13,19
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,17,13,6,8,11
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,13,7,8,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,12,5,11,9
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,11,5,5,5
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,19,14,8,11,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,TRUE,24,18,11,10,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,19,9,10,10
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,TRUE,23,18,10,17,14
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,9,16,14
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,15,12,6,9,4
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,12,5,8,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,14,6,12,10
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,16,9,12,16
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,13,6,8,9
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,20,15,7,13,13
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,13,6,9,19
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,13,9,16,6
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,25,18,11,12,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,16,9,6,9
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,18,9,18,13
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,16,12,7,11,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,15,7,13,14
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,16,10,17,11
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,16,8,13,9
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,13,6,17,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,19,15,7,12,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,10,14,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,12,6,9,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,12,12,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,9,9,12
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,24,18,12,17,14
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,18,12,17,18
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,TRUE,19,14,6,10,6
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,13,7,13,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,16,7,11,15
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,17,9,18,13
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,23,18,9,14,17
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,18,11,15,13
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,TRUE,22,17,7,16,8
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,19,16,8,11,12
Ria Formosa,summer,1,Uca olhanensis,NA,pre_puberty,FALSE,19,14,6,10,12
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,18,11,13,16
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,16,8,9,14
Ria Formosa,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,15,8,12,12
