cl,lcl,fw,species,longitude,is_gravid,rcl,stage,sex,id,cw,latitude
24,20,11,U. olhanensis,NA,FALSE,14,sub_adult,male,1486,32,NA
16,13,7,U. olhanensis,NA,FALSE,11,sub_adult,male,1487,22,NA
18,16,8,U. olhanensis,NA,FALSE,12,sub_adult,male,1488,25,NA
23,19,13,U. olhanensis,NA,FALSE,13,sub_adult,male,1489,31,NA
24,13,12,U. olhanensis,NA,FALSE,18,sub_adult,male,1490,33,NA
20,15,11,U. olhanensis,NA,FALSE,20,sub_adult,male,1491,27,NA
15,9,9,U. olhanensis,NA,FALSE,18,sub_adult,male,1492,20,NA
25,19,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1493,34,NA
23,15,15,U. olhanensis,NA,FALSE,15,sub_adult,male,1494,30,NA
24,15,13,U. olhanensis,NA,FALSE,24,sub_adult,male,1495,32,NA
17,15,8,U. olhanensis,NA,FALSE,16,sub_adult,male,1496,23,NA
24,26,15,U. olhanensis,NA,FALSE,23,sub_adult,male,1497,31,NA
17,8,11,U. olhanensis,NA,FALSE,12,sub_adult,male,1498,23,NA
21,16,13,U. olhanensis,NA,FALSE,18,sub_adult,male,1499,30,NA
17,14,9,U. olhanensis,NA,FALSE,12,sub_adult,male,1500,23,NA
21,18,9,U. olhanensis,NA,FALSE,19,sub_adult,male,1501,29,NA
17,11,8,U. olhanensis,NA,FALSE,14,sub_adult,male,1502,22,NA
21,12,14,U. olhanensis,NA,FALSE,16,sub_adult,male,1503,27,NA
18,12,9,U. olhanensis,NA,FALSE,15,sub_adult,male,1504,23,NA
22,18,11,U. olhanensis,NA,FALSE,19,sub_adult,male,1505,31,NA
18,17,9,U. olhanensis,NA,FALSE,14,sub_adult,male,1506,23,NA
19,15,10,U. olhanensis,NA,FALSE,22,sub_adult,male,1507,27,NA
22,16,15,U. olhanensis,NA,FALSE,14,sub_adult,male,1508,31,NA
21,20,9,U. olhanensis,NA,FALSE,12,sub_adult,male,1509,29,NA
18,12,9,U. olhanensis,NA,FALSE,16,sub_adult,male,1510,24,NA
23,9,13,U. olhanensis,NA,FALSE,21,sub_adult,male,1511,28,NA
20,18,9,U. olhanensis,NA,FALSE,16,sub_adult,male,1512,26,NA
16,10,10,U. olhanensis,NA,FALSE,13,sub_adult,male,1513,21,NA
21,15,13,U. olhanensis,NA,FALSE,15,sub_adult,male,1514,27,NA
23,18,13,U. olhanensis,NA,FALSE,26,sub_adult,male,1515,29,NA
23,17,14,U. olhanensis,NA,FALSE,20,sub_adult,male,1516,31,NA
18,14,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1517,24,NA
17,15,8,U. olhanensis,NA,FALSE,16,sub_adult,male,1518,23,NA
24,20,11,U. olhanensis,NA,FALSE,19,sub_adult,male,1519,33,NA
17,14,8,U. olhanensis,NA,FALSE,10,sub_adult,male,1520,22,NA
21,17,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1521,27,NA
22,23,12,U. olhanensis,NA,FALSE,15,sub_adult,male,1522,30,NA
22,13,10,U. olhanensis,NA,FALSE,15,sub_adult,male,1523,29,NA
25,28,15,U. olhanensis,NA,FALSE,28,sub_adult,male,1524,32,NA
22,19,14,U. olhanensis,NA,FALSE,22,sub_adult,male,1525,31,NA
18,10,9,U. olhanensis,NA,FALSE,11,sub_adult,male,1526,21,NA
18,14,10,U. olhanensis,NA,FALSE,18,sub_adult,male,1527,25,NA
20,23,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1528,28,NA
16,12,7,U. olhanensis,NA,FALSE,9,sub_adult,male,1529,20,NA
19,19,12,U. olhanensis,NA,FALSE,10,sub_adult,male,1530,27,NA
15,12,8,U. olhanensis,NA,FALSE,16,sub_adult,male,1531,20,NA
15,15,10,U. olhanensis,NA,FALSE,9,sub_adult,male,1532,21,NA
24,25,11,U. olhanensis,NA,FALSE,20,sub_adult,male,1533,33,NA
23,31,10,U. olhanensis,NA,FALSE,15,sub_adult,male,1534,32,NA
19,18,10,U. olhanensis,NA,FALSE,16,sub_adult,male,1535,26,NA
19,17,9,U. olhanensis,NA,FALSE,11,sub_adult,male,1536,22,NA
18,17,9,U. olhanensis,NA,FALSE,12,sub_adult,male,1537,24,NA
15,11,9,U. olhanensis,NA,FALSE,15,sub_adult,male,1538,21,NA
20,18,10,U. olhanensis,NA,FALSE,23,sub_adult,male,1539,28,NA
23,21,16,U. olhanensis,NA,FALSE,17,sub_adult,male,1540,32,NA
18,12,7,U. olhanensis,NA,FALSE,10,sub_adult,male,1541,21,NA
17,18,9,U. olhanensis,NA,FALSE,9,sub_adult,male,1542,24,NA
23,18,13,U. olhanensis,NA,FALSE,11,sub_adult,male,1543,31,NA
21,13,10,U. olhanensis,NA,FALSE,22,sub_adult,male,1544,30,NA
25,22,14,U. olhanensis,NA,FALSE,22,sub_adult,male,1545,33,NA
20,11,9,U. olhanensis,NA,FALSE,18,sub_adult,male,1546,25,NA
20,17,12,U. olhanensis,NA,FALSE,17,sub_adult,male,1547,25,NA
15,10,10,U. olhanensis,NA,FALSE,12,sub_adult,male,1548,21,NA
20,14,10,U. olhanensis,NA,FALSE,14,sub_adult,male,1549,28,NA
17,13,9,U. olhanensis,NA,FALSE,11,sub_adult,male,1550,24,NA
14,14,8,U. olhanensis,NA,FALSE,17,sub_adult,male,1551,20,NA
29,17,13,U. olhanensis,NA,FALSE,18,sub_adult,male,1552,30,NA
19,15,13,U. olhanensis,NA,FALSE,16,sub_adult,male,1553,26,NA
16,12,8,U. olhanensis,NA,FALSE,10,sub_adult,male,1554,21,NA
21,16,11,U. olhanensis,NA,FALSE,24,sub_adult,male,1555,28,NA
24,21,11,U. olhanensis,NA,FALSE,17,sub_adult,male,1556,34,NA
21,18,14,U. olhanensis,NA,FALSE,16,sub_adult,male,1557,28,NA
22,17,12,U. olhanensis,NA,FALSE,20,sub_adult,male,1558,29,NA
23,25,12,U. olhanensis,NA,FALSE,28,sub_adult,male,1559,32,NA
15,11,7,U. olhanensis,NA,FALSE,11,sub_adult,male,1560,20,NA
22,16,9,U. olhanensis,NA,FALSE,14,sub_adult,male,1561,28,NA
16,10,8,U. olhanensis,NA,FALSE,16,sub_adult,male,1562,22,NA
18,11,11,U. olhanensis,NA,FALSE,14,sub_adult,male,1563,24,NA
20,20,10,U. olhanensis,NA,FALSE,11,sub_adult,male,1564,27,NA
21,15,10,U. olhanensis,NA,FALSE,13,sub_adult,male,1565,25,NA
17,12,7,U. olhanensis,NA,FALSE,13,sub_adult,male,1566,22,NA
21,19,13,U. olhanensis,NA,FALSE,11,sub_adult,male,1567,30,NA
23,18,15,U. olhanensis,NA,FALSE,16,sub_adult,male,1568,31,NA
27,18,10,U. olhanensis,NA,FALSE,21,sub_adult,male,1569,33,NA
16,19,9,U. olhanensis,NA,FALSE,9,sub_adult,male,1570,21,NA
23,18,10,U. olhanensis,NA,FALSE,17,sub_adult,male,1571,28,NA
16,12,10,U. olhanensis,NA,FALSE,10,sub_adult,male,1572,22,NA
24,23,11,U. olhanensis,NA,FALSE,18,sub_adult,male,1573,32,NA
21,25,14,U. olhanensis,NA,FALSE,22,sub_adult,male,1574,29,NA
25,24,15,U. olhanensis,NA,FALSE,23,sub_adult,male,1575,34,NA
19,16,8,U. olhanensis,NA,FALSE,16,sub_adult,male,1576,24,NA
23,17,9,U. olhanensis,NA,FALSE,16,sub_adult,male,1577,31,NA
19,22,12,U. olhanensis,NA,FALSE,16,sub_adult,male,1578,27,NA
19,14,11,U. olhanensis,NA,FALSE,22,sub_adult,male,1579,25,NA
23,19,12,U. olhanensis,NA,FALSE,18,sub_adult,male,1580,31,NA
19,14,11,U. olhanensis,NA,FALSE,14,sub_adult,male,1581,25,NA
24,25,11,U. olhanensis,NA,FALSE,21,sub_adult,male,1582,33,NA
15,12,8,U. olhanensis,NA,FALSE,12,sub_adult,male,1583,20,NA
24,23,18,U. olhanensis,NA,FALSE,20,sub_adult,male,1584,34,NA
22,15,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1585,26,NA
23,25,15,U. olhanensis,NA,FALSE,26,sub_adult,male,1586,31,NA
18,12,12,U. olhanensis,NA,FALSE,14,sub_adult,male,1587,25,NA
18,16,9,U. olhanensis,NA,FALSE,12,sub_adult,male,1588,24,NA
21,11,12,U. olhanensis,NA,FALSE,19,sub_adult,male,1589,25,NA
18,12,8,U. olhanensis,NA,FALSE,21,sub_adult,male,1590,24,NA
19,13,9,U. olhanensis,NA,FALSE,15,sub_adult,male,1591,25,NA
26,18,15,U. olhanensis,NA,FALSE,19,sub_adult,male,1592,33,NA
19,18,12,U. olhanensis,NA,FALSE,17,sub_adult,male,1593,26,NA
15,19,8,U. olhanensis,NA,FALSE,10,sub_adult,male,1594,20,NA
22,20,9,U. olhanensis,NA,FALSE,18,sub_adult,male,1595,30,NA
23,19,10,U. olhanensis,NA,FALSE,19,sub_adult,male,1596,32,NA
15,14,7,U. olhanensis,NA,FALSE,15,sub_adult,male,1597,20,NA
23,18,12,U. olhanensis,NA,FALSE,19,sub_adult,male,1598,32,NA
16,13,9,U. olhanensis,NA,FALSE,11,sub_adult,male,1599,21,NA
19,11,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1600,25,NA
25,16,16,U. olhanensis,NA,FALSE,18,sub_adult,male,1601,32,NA
22,13,13,U. olhanensis,NA,FALSE,13,sub_adult,male,1602,27,NA
15,14,9,U. olhanensis,NA,FALSE,13,sub_adult,male,1603,21,NA
19,16,11,U. olhanensis,NA,FALSE,13,sub_adult,male,1604,26,NA
26,19,14,U. olhanensis,NA,FALSE,15,sub_adult,male,1605,33,NA
19,20,8,U. olhanensis,NA,FALSE,11,sub_adult,male,1606,26,NA
24,17,12,U. olhanensis,NA,FALSE,16,sub_adult,male,1607,32,NA
17,18,8,U. olhanensis,NA,FALSE,12,sub_adult,male,1608,22,NA
24,26,15,U. olhanensis,NA,FALSE,22,sub_adult,male,1609,34,NA
23,22,13,U. olhanensis,NA,FALSE,19,sub_adult,male,1610,32,NA
23,18,14,U. olhanensis,NA,FALSE,20,sub_adult,male,1611,33,NA
22,16,10,U. olhanensis,NA,FALSE,19,sub_adult,male,1612,31,NA
24,18,10,U. olhanensis,NA,FALSE,15,sub_adult,male,1613,32,NA
16,20,7,U. olhanensis,NA,FALSE,16,sub_adult,male,1614,21,NA
24,19,14,U. olhanensis,NA,FALSE,20,sub_adult,male,1615,32,NA
23,21,13,U. olhanensis,NA,FALSE,24,sub_adult,male,1616,32,NA
18,15,9,U. olhanensis,NA,FALSE,14,sub_adult,male,1617,24,NA
19,17,13,U. olhanensis,NA,FALSE,17,sub_adult,male,1618,26,NA
18,11,10,U. olhanensis,NA,FALSE,12,sub_adult,male,1619,24,NA
17,12,12,U. olhanensis,NA,FALSE,12,sub_adult,male,1620,22,NA
25,26,13,U. olhanensis,NA,FALSE,23,sub_adult,male,1621,33,NA
20,18,12,U. olhanensis,NA,FALSE,12,sub_adult,male,1622,26,NA
22,16,10,U. olhanensis,NA,FALSE,15,sub_adult,male,1623,29,NA
22,17,13,U. olhanensis,NA,FALSE,14,sub_adult,male,1624,29,NA
56,48,30,U. olhanensis,NA,FALSE,33,adult,male,1625,70,NA
54,48,23,U. olhanensis,NA,FALSE,45,adult,male,1626,74,NA
41,44,27,U. olhanensis,NA,FALSE,33,adult,male,1627,55,NA
43,39,26,U. olhanensis,NA,FALSE,34,adult,male,1628,61,NA
51,43,28,U. olhanensis,NA,FALSE,39,adult,male,1629,72,NA
39,31,18,U. olhanensis,NA,FALSE,29,adult,male,1630,54,NA
31,21,14,U. olhanensis,NA,FALSE,24,adult,male,1631,39,NA
37,30,18,U. olhanensis,NA,FALSE,33,adult,male,1632,49,NA
50,38,24,U. olhanensis,NA,FALSE,50,adult,male,1633,70,NA
33,26,15,U. olhanensis,NA,FALSE,25,adult,male,1634,45,NA
34,23,21,U. olhanensis,NA,FALSE,24,adult,male,1635,46,NA
49,36,33,U. olhanensis,NA,FALSE,51,adult,male,1636,68,NA
53,48,29,U. olhanensis,NA,FALSE,56,adult,male,1637,74,NA
43,33,24,U. olhanensis,NA,FALSE,35,adult,male,1638,55,NA
52,36,29,U. olhanensis,NA,FALSE,40,adult,male,1639,72,NA
52,38,25,U. olhanensis,NA,FALSE,39,adult,male,1640,73,NA
29,34,17,U. olhanensis,NA,FALSE,18,adult,male,1641,39,NA
35,23,25,U. olhanensis,NA,FALSE,29,adult,male,1642,49,NA
45,35,25,U. olhanensis,NA,FALSE,32,adult,male,1643,61,NA
37,30,19,U. olhanensis,NA,FALSE,34,adult,male,1644,52,NA
52,44,25,U. olhanensis,NA,FALSE,39,adult,male,1645,73,NA
48,27,23,U. olhanensis,NA,FALSE,41,adult,male,1646,66,NA
37,30,20,U. olhanensis,NA,FALSE,40,adult,male,1647,50,NA
45,40,28,U. olhanensis,NA,FALSE,23,adult,male,1648,63,NA
36,25,16,U. olhanensis,NA,FALSE,34,adult,male,1649,50,NA
39,34,20,U. olhanensis,NA,FALSE,35,adult,male,1650,56,NA
37,29,25,U. olhanensis,NA,FALSE,30,adult,male,1651,51,NA
42,35,28,U. olhanensis,NA,FALSE,37,adult,male,1652,58,NA
53,46,23,U. olhanensis,NA,FALSE,38,adult,male,1653,72,NA
28,23,16,U. olhanensis,NA,FALSE,25,adult,male,1654,39,NA
44,50,22,U. olhanensis,NA,FALSE,40,adult,male,1655,62,NA
46,45,22,U. olhanensis,NA,FALSE,44,adult,male,1656,65,NA
35,33,22,U. olhanensis,NA,FALSE,25,adult,male,1657,49,NA
51,43,30,U. olhanensis,NA,FALSE,42,adult,male,1658,71,NA
48,33,30,U. olhanensis,NA,FALSE,35,adult,male,1659,67,NA
31,35,18,U. olhanensis,NA,FALSE,21,adult,male,1660,43,NA
49,29,28,U. olhanensis,NA,FALSE,43,adult,male,1661,68,NA
33,35,21,U. olhanensis,NA,FALSE,29,adult,male,1662,45,NA
35,32,20,U. olhanensis,NA,FALSE,25,adult,male,1663,48,NA
52,45,28,U. olhanensis,NA,FALSE,40,adult,male,1664,72,NA
37,31,22,U. olhanensis,NA,FALSE,31,adult,male,1665,52,NA
46,37,31,U. olhanensis,NA,FALSE,40,adult,male,1666,65,NA
37,28,20,U. olhanensis,NA,FALSE,43,adult,male,1667,53,NA
50,40,28,U. olhanensis,NA,FALSE,33,adult,male,1668,71,NA
52,43,27,U. olhanensis,NA,FALSE,48,adult,male,1669,73,NA
41,40,26,U. olhanensis,NA,FALSE,34,adult,male,1670,58,NA
34,27,21,U. olhanensis,NA,FALSE,31,adult,male,1671,48,NA
47,46,32,U. olhanensis,NA,FALSE,44,adult,male,1672,67,NA
37,34,26,U. olhanensis,NA,FALSE,23,adult,male,1673,51,NA
54,41,28,U. olhanensis,NA,FALSE,42,adult,male,1674,71,NA
43,31,26,U. olhanensis,NA,FALSE,30,adult,male,1675,60,NA
50,44,28,U. olhanensis,NA,FALSE,46,adult,male,1676,71,NA
32,22,22,U. olhanensis,NA,FALSE,25,adult,male,1677,43,NA
35,26,17,U. olhanensis,NA,FALSE,32,adult,male,1678,46,NA
50,45,21,U. olhanensis,NA,FALSE,42,adult,male,1679,72,NA
41,37,26,U. olhanensis,NA,FALSE,27,adult,male,1680,57,NA
34,28,22,U. olhanensis,NA,FALSE,31,adult,male,1681,48,NA
42,35,18,U. olhanensis,NA,FALSE,28,adult,male,1682,60,NA
28,24,16,U. olhanensis,NA,FALSE,21,adult,male,1683,39,NA
45,47,26,U. olhanensis,NA,FALSE,55,adult,male,1684,61,NA
52,53,28,U. olhanensis,NA,FALSE,42,adult,male,1685,73,NA
46,41,21,U. olhanensis,NA,FALSE,37,adult,male,1686,62,NA
36,29,21,U. olhanensis,NA,FALSE,30,adult,male,1687,48,NA
35,31,17,U. olhanensis,NA,FALSE,31,adult,male,1688,49,NA
43,38,24,U. olhanensis,NA,FALSE,36,adult,male,1689,60,NA
51,44,34,U. olhanensis,NA,FALSE,38,adult,male,1690,71,NA
40,33,27,U. olhanensis,NA,FALSE,35,adult,male,1691,56,NA
32,26,15,U. olhanensis,NA,FALSE,30,adult,male,1692,45,NA
56,35,34,U. olhanensis,NA,FALSE,44,adult,male,1693,71,NA
53,37,27,U. olhanensis,NA,FALSE,43,adult,male,1694,72,NA
42,29,29,U. olhanensis,NA,FALSE,39,adult,male,1695,54,NA
30,28,12,U. olhanensis,NA,FALSE,20,adult,male,1696,42,NA
47,45,28,U. olhanensis,NA,FALSE,31,adult,male,1697,66,NA
38,45,21,U. olhanensis,NA,FALSE,40,adult,male,1698,54,NA
52,50,23,U. olhanensis,NA,FALSE,46,adult,male,1699,73,NA
48,37,29,U. olhanensis,NA,FALSE,38,adult,male,1700,67,NA
29,21,17,U. olhanensis,NA,FALSE,18,adult,male,1701,40,NA
37,33,25,U. olhanensis,NA,FALSE,26,adult,male,1702,53,NA
35,29,14,U. olhanensis,NA,FALSE,29,adult,male,1703,48,NA
32,21,15,U. olhanensis,NA,FALSE,26,adult,male,1704,44,NA
47,28,23,U. olhanensis,NA,FALSE,35,adult,male,1705,67,NA
29,22,12,U. olhanensis,NA,FALSE,24,adult,male,1706,40,NA
31,19,17,U. olhanensis,NA,FALSE,23,adult,male,1707,42,NA
48,38,26,U. olhanensis,NA,FALSE,45,adult,male,1708,67,NA
46,33,21,U. olhanensis,NA,FALSE,37,adult,male,1709,64,NA
42,32,23,U. olhanensis,NA,FALSE,33,adult,male,1710,60,NA
39,33,25,U. olhanensis,NA,FALSE,29,adult,male,1711,56,NA
42,33,22,U. olhanensis,NA,FALSE,28,adult,male,1712,57,NA
40,30,19,U. olhanensis,NA,FALSE,35,adult,male,1713,57,NA
42,38,25,U. olhanensis,NA,FALSE,33,adult,male,1714,55,NA
57,43,28,U. olhanensis,NA,FALSE,52,adult,male,1715,74,NA
45,35,20,U. olhanensis,NA,FALSE,43,adult,male,1716,64,NA
38,28,17,U. olhanensis,NA,FALSE,42,adult,male,1717,54,NA
47,41,33,U. olhanensis,NA,FALSE,35,adult,male,1718,62,NA
39,32,17,U. olhanensis,NA,FALSE,32,adult,male,1719,54,NA
38,18,19,U. olhanensis,NA,FALSE,40,adult,male,1720,53,NA
46,30,21,U. olhanensis,NA,FALSE,31,adult,male,1721,61,NA
50,29,32,U. olhanensis,NA,FALSE,43,adult,male,1722,70,NA
34,30,20,U. olhanensis,NA,FALSE,28,adult,male,1723,47,NA
48,30,28,U. olhanensis,NA,FALSE,42,adult,male,1724,66,NA
36,31,23,U. olhanensis,NA,FALSE,21,adult,male,1725,49,NA
33,29,17,U. olhanensis,NA,FALSE,27,adult,male,1726,44,NA
34,33,21,U. olhanensis,NA,FALSE,30,adult,male,1727,48,NA
39,34,19,U. olhanensis,NA,FALSE,35,adult,male,1728,53,NA
51,33,26,U. olhanensis,NA,FALSE,43,adult,male,1729,71,NA
30,24,17,U. olhanensis,NA,FALSE,24,adult,male,1730,41,NA
30,25,18,U. olhanensis,NA,FALSE,28,adult,male,1731,42,NA
30,30,18,U. olhanensis,NA,FALSE,21,adult,male,1732,41,NA
40,39,21,U. olhanensis,NA,FALSE,35,adult,male,1733,57,NA
47,40,30,U. olhanensis,NA,FALSE,37,adult,male,1734,66,NA
47,38,28,U. olhanensis,NA,FALSE,33,adult,male,1735,65,NA
51,42,28,U. olhanensis,NA,FALSE,39,adult,male,1736,69,NA
29,24,16,U. olhanensis,NA,FALSE,19,adult,male,1737,40,NA
56,46,25,U. olhanensis,NA,FALSE,40,adult,male,1738,74,NA
36,19,15,U. olhanensis,NA,FALSE,26,adult,male,1739,49,NA
43,26,16,U. olhanensis,NA,FALSE,43,adult,male,1740,59,NA
48,44,24,U. olhanensis,NA,FALSE,41,adult,male,1741,63,NA
33,30,18,U. olhanensis,NA,FALSE,27,adult,male,1742,47,NA
34,35,19,U. olhanensis,NA,FALSE,25,adult,male,1743,47,NA
41,28,18,U. olhanensis,NA,FALSE,38,adult,male,1744,58,NA
28,26,16,U. olhanensis,NA,FALSE,26,adult,male,1745,39,NA
28,19,14,U. olhanensis,NA,FALSE,25,adult,male,1746,38,NA
30,29,14,U. olhanensis,NA,FALSE,31,adult,male,1747,42,NA
36,30,22,U. olhanensis,NA,FALSE,37,adult,male,1748,49,NA
43,40,24,U. olhanensis,NA,FALSE,32,adult,male,1749,56,NA
29,28,20,U. olhanensis,NA,FALSE,18,adult,male,1750,40,NA
31,27,15,U. olhanensis,NA,FALSE,25,adult,male,1751,42,NA
40,25,20,U. olhanensis,NA,FALSE,33,adult,male,1752,54,NA
40,23,19,U. olhanensis,NA,FALSE,31,adult,male,1753,47,NA
53,41,39,U. olhanensis,NA,FALSE,48,adult,male,1754,74,NA
52,39,24,U. olhanensis,NA,FALSE,39,adult,male,1755,72,NA
48,35,35,U. olhanensis,NA,FALSE,35,adult,male,1756,67,NA
40,23,17,U. olhanensis,NA,FALSE,42,adult,male,1757,56,NA
35,32,18,U. olhanensis,NA,FALSE,24,adult,male,1758,49,NA
32,27,21,U. olhanensis,NA,FALSE,33,adult,male,1759,45,NA
34,26,22,U. olhanensis,NA,FALSE,25,adult,male,1760,46,NA
50,39,24,U. olhanensis,NA,FALSE,47,adult,male,1761,71,NA
41,35,18,U. olhanensis,NA,FALSE,40,adult,male,1762,57,NA
35,26,18,U. olhanensis,NA,FALSE,29,adult,male,1763,49,NA
35,32,13,U. olhanensis,NA,FALSE,35,adult,male,1764,49,NA
39,31,18,U. olhanensis,NA,FALSE,35,adult,male,1765,54,NA
49,42,33,U. olhanensis,NA,FALSE,37,adult,male,1766,69,NA
53,36,28,U. olhanensis,NA,FALSE,38,adult,male,1767,69,NA
35,30,23,U. olhanensis,NA,FALSE,30,adult,male,1768,49,NA
37,27,24,U. olhanensis,NA,FALSE,32,adult,male,1769,51,NA
28,23,16,U. olhanensis,NA,FALSE,32,adult,male,1770,39,NA
37,37,22,U. olhanensis,NA,FALSE,33,adult,male,1771,51,NA
38,34,22,U. olhanensis,NA,FALSE,37,adult,male,1772,52,NA
38,30,24,U. olhanensis,NA,FALSE,40,adult,male,1773,53,NA
40,30,17,U. olhanensis,NA,FALSE,26,adult,male,1774,54,NA
49,40,24,U. olhanensis,NA,FALSE,37,adult,male,1775,69,NA
47,38,29,U. olhanensis,NA,FALSE,36,adult,male,1776,65,NA
29,27,18,U. olhanensis,NA,FALSE,16,adult,male,1777,40,NA
31,22,19,U. olhanensis,NA,FALSE,28,adult,male,1778,44,NA
30,22,18,U. olhanensis,NA,FALSE,27,adult,male,1779,40,NA
43,26,25,U. olhanensis,NA,FALSE,33,adult,male,1780,54,NA
40,36,19,U. olhanensis,NA,FALSE,41,adult,male,1781,56,NA
39,27,28,U. olhanensis,NA,FALSE,36,adult,male,1782,55,NA
29,19,16,U. olhanensis,NA,FALSE,25,adult,male,1783,39,NA
52,41,34,U. olhanensis,NA,FALSE,46,adult,male,1784,71,NA
37,36,24,U. olhanensis,NA,FALSE,34,adult,male,1785,52,NA
47,43,29,U. olhanensis,NA,FALSE,39,adult,male,1786,67,NA
36,29,16,U. olhanensis,NA,FALSE,27,adult,male,1787,48,NA
53,50,37,U. olhanensis,NA,FALSE,37,adult,male,1788,74,NA
43,43,21,U. olhanensis,NA,FALSE,32,adult,male,1789,60,NA
48,51,28,U. olhanensis,NA,FALSE,50,adult,male,1790,68,NA
32,30,19,U. olhanensis,NA,FALSE,28,adult,male,1791,45,NA
31,24,21,U. olhanensis,NA,FALSE,23,adult,male,1792,44,NA
